201501210038,2015,1,21,,0,,97,Israel,10,Middle East & North Africa,Tel Aviv,Tel Aviv,32.085171,34.781415,1,0,,"""01/21/2015: An assailant armed with a knife attacked passengers on a bus in Tel Aviv city, Tel Aviv district, Israel. In addition to the assailant, 12 people were wounded in the attack. A Palestinian extremist, identified as Hamza Mohammed Matrouk, claimed responsibility for the incident.""",1,1,1,0,,.,0,1,0,2,Armed Assault,,.,,.,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilians,97,Israel,,.,,.,,,,.,,.,,.,,,,.,Palestinian Extremists,,,,,40324,,,,,0,,,1,1,1,8,Personal claim,,,.,,,.,,9,Melee,23,Knife or Other Sharp Object,,.,,.,,.,,.,,.,,.,A knife was used in the attack.,0,0,0,13,0,1,0,,.,,,0,,,,,,,,,,,,,,.,,"""Casualty numbers for this incident conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.""","""""""Israel bus attack: Tel Aviv passengers stabbed,"""" BBC Online, January 21, 2015.""","""""""7 Israelis stabbed in bus   attack,"""" Cape Argus (South Africa), January 22, 2015.""","""""""Palestinian shot at after knife attack,"""" The Gulf Today, January 21, 2015.""",START Primary Collection,1,0,0,1,
201501240019,2015,1,24,,0,,92,India,6,South Asia,Odisha,Muniguda,19.626721,83.489168,1,0,,"""01/24/2015: An explosive device detonated as railway officials were repairing damaged tracks from an earlier incident in Muniguda area, Odisha state, India. A railway official was injured in the blast. This was one of two related attacks on railway tracks in Muniguda area on this date. The Communist Party of India - Maoist (CPI-Maoist) claimed responsibility for the incident and stated that the attack was carried out in protest of United States President Barack Obama's upcoming trip to India for Republic Day.""",1,1,1,0,,.,1,1,0,3,Bombing/Explosion,,.,,.,19,Transportation,100,Train/Train Tracks/Trolley,Indian Railways,Railway Tracks,92,India,,.,,.,,,,.,,.,,.,,,,.,Communist Party of India - Maoist (CPI-Maoist),Bansadhara-Nagabali and Ghumsur Division,,,,20132,,,,The Communist Party of India - Maoist (CPI-Maoist) claimed responsibility for the incident and stated that the attack was carried out in protest of United States President Barack Obama's upcoming trip to India for Republic Day.,0,,,-99,0,1,5,Note left at scene,,,.,,,.,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,.,,.,,.,,.,,.,,.,,0,0,0,1,0,0,1,4,Unknown,-99,A railway track was damaged in this attack.,0,,,,,,,,,,,,,,.,,,"""""""Maoists explode bomb on rail line in Odisha,"""" The Echo Of India, January 25, 2015.""","""""""1/25/2015: Nation: One hurt as Maoists explode bomb on rail line in Odisha,"""" Hindustan Times, January 25, 2015.""","""""""India: Maoists Blew Up Railway Tracks in Odisha's Raygada District; Official Injured,"""" The Telegraph Online, January 25, 2015.""",START Primary Collection,0,0,0,0,201501240018
201501260076,2015,1,26,,0,,19,Bangladesh,6,South Asia,Rangpur,Thakurgaon,26.027364,88.464611,1,1,"""The incident occurred on the Thakurgaon-Dinajpur highway near Unotrishmile, about 11 km south of Thakurgaon.""","""01/26/2015: Assailants threw an incendiary device at a chicken truck on the Thakurgaon-Dinajpur highway, near Thakurgaon town in Rangpur division, Bangladesh. The driver was injured in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to pro-hartal activists.""",1,1,1,0,,.,0,1,0,7,Facility/Infrastructure Attack,,.,,.,1,Business,9,Farm/Ranch,Unknown,Chicken Truck,19,Bangladesh,,.,,.,,,,.,,.,,.,,,,.,Pro Hartal Activists,,,,,40039,,,,"""The specific motive is unknown; however, sources noted that the attack may have been part of a larger trend of violence related to Bangladesh's nationwide hartal, which began on January 6, 2015.""",0,,,-99,0,0,,.,,,.,,,.,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,,.,,.,,.,,.,,.,,.,A petrol bomb was used in the attack.,0,0,0,1,0,0,1,3,Minor (likely < $1 million),-99,A van was damaged and an unspecified amount of poultry were killed in this attack.,0,,,,,,,,,,,,,,.,,,"""""""Another arson victim dies, pick-up van driver burnt in petrol bomb attack,"""" Dhaka Tribune, January 26, 2015.""","""""""Blockade takes one more life,"""" Bangladesh Daily Star, January 26, 2015.""",,START Primary Collection,0,0,0,0,
201501270029,2015,1,27,,0,,60,Egypt,10,Middle East & North Africa,Faiyum,Faiyum,29.316517,30.846396,1,0,,"""01/27/2015: An explosive device detonated in Faiyum city, Faiyum governorate, Egypt. There were no reported casualties in the blast. This was one of six similar attacks in Faiyum city on January 27, 2015. No group claimed responsibility for the incident.""",1,1,1,0,,.,1,1,0,3,Bombing/Explosion,,.,,.,20,Unknown,,.,Unknown,Unknown,60,Egypt,,.,,.,,,,.,,.,,.,,,,.,Unknown,,,,,-9,,,,,0,,,-99,0,0,,.,,,.,,,.,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,.,,.,,.,,.,,.,,.,,0,0,0,0,0,0,0,,.,,,0,,,,,,,,,,,,,,.,,,"""""""Bomb injures 7 security personnel in Greater Cairo,"""" Daily News Egypt, January 28, 2015.""",,,START Primary Collection,-9,-9,0,-9,"""201501270024, 201501270026, 201501270027, 201501270028, 201501270030"""
201501280019,2015,1,28,,0,,228,Yemen,10,Middle East & North Africa,Al Bayda,Radaa,14.415833,44.842222,1,0,,"""01/28/2015: Assailants fired mortars at the residence of a tribal leader in Radaa town, Al Bayda governorate, Yemen. Seven Huthis were killed and an unknown number were wounded in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Qa`ida in the Arabian Peninsula (AQAP).""",1,1,1,0,,.,0,0,0,1,Assassination,,.,,.,14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,Not Applicable,House of Tribal Leader,228,Yemen,17,Terrorists/Non-State Militia,93,Terrorist,Huthis,Members,228,Yemen,,.,,.,,,,.,Al-Qaida in the Arabian Peninsula (AQAP),,,,,20032,,,,,0,,,-99,0,0,,.,,,.,,,.,,6,Explosives/Bombs/Dynamite,11,"""Projectile (rockets, mortars, RPGs, etc.)""",,.,,.,,.,,.,,.,,.,Artillery was used in the attack.,7,0,0,,0,0,1,3,Minor (likely < $1 million),-99,A house was damaged in this attack.,0,,,,,,,,,,,,,,.,,,"""""""Suspected al-Qaida attack kills 7 Shiite Houthi members in Yemen,"""" Philippines News Agency, January 29, 2015.""","""""""Yemen's Houthis block fresh protests in Sanaa,"""" Middle East Eye, January 29, 2015.""",,START Primary Collection,0,1,0,1,
201501280050,2015,1,28,,0,,92,India,6,South Asia,Chhattisgarh,Kesekodi,19.894924,80.957336,1,0,,"""01/28/2015: Assailants opened fire on a polling party near Kesekodi village, Chhattisgarh state, India. There were no reported casualties in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Maoists.""",1,1,1,0,,.,0,1,0,2,Armed Assault,,.,,.,2,Government (General),19,Election-related,Election Commission of India,Polling Party,92,India,,.,,.,,,,.,,.,,.,,,,.,Maoists,,,,,1430,,,,"""The specific motive is unknown; however, sources suspected that the attack was part of a larger trend of violence related to the Chhattisgarh panchayat elections, which were being held on January 28, 2015.""",0,,,-99,0,0,,.,,,.,,,.,,5,Firearms,5,Unknown Gun Type,,.,,.,,.,,.,,.,,.,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,An unknown number of ballot boxes and voting material were taken in this attack.,0,,,,,,,,,,,,,,.,,,"""""""Maoists   attack   polling booths, open fire in Bastar,"""" The Times of India (TOI), January 30, 2015.""","""""""India: Maoist: Chhattisgarh Timeline 2015,"""" South Asian Terrorism Portal, January 17, 2015.""",,START Primary Collection,-9,-9,0,-9,
201502010041,2015,2,1,,0,,228,Yemen,10,Middle East & North Africa,Al Bayda,Bayda,13.988915,45.5771,1,0,,"""02/01/2015: Assailants attacked a Political Security Organization (PSO) headquarters in Al Bayda city, Al Bayda governorate, Yemen. The outcome of the attack is unknown. This was one of four coordinated attacks in Al Bayda on the same day. Ansar al-Sharia, a sub-group of Al-Qa`ida in the Arabian Peninsula (AQAP) claimed responsibility for the incident.""",1,1,1,0,,.,1,1,0,9,Unknown,,.,,.,2,Government (General),20,Intelligence,Political Security Organization (PSO),Headquarters,228,Yemen,,.,,.,,,,.,,.,,.,,,,.,Al-Qaida in the Arabian Peninsula (AQAP),Ansar Al-Sharia,,,,20032,,,,,0,,,-99,0,1,7,"""Posted to website, blog, etc.""",,,.,,,.,,13,Unknown,,.,,.,,.,,.,,.,,.,,.,,0,0,0,0,0,0,-9,,.,,It is unknown if property was damaged in this attack.,0,,,,,,,,,,,,,,.,,,"""""""2015 Yemen Crisis Situation Report: February 4,"""" Critical Threats, February 4, 2015.""","""""""Yemen: Open Source Security Highlights 2 February 2015,"""" OSC Summary, February 1, 2015.""","""""""Yemen: Ansar al-Sharia Claims 7 Attacks on Huthi Army, Leaders, Security Forces From 2 to 6 February,"""" Twitter, February 6, 2015.""",START Primary Collection,0,1,0,1,"""201502010040, 201502010042, 201502010136"""
201502070014,2015,2,7,,0,,182,Somalia,11,Sub-Saharan Africa,Middle Juba,Jilib district,0.491919,42.778437,3,0,,"""02/07/2015: Assailants executed two civilians in Jilib district, Middle Juba region, Somalia. Al-Shabaab claimed responsibility for the incident and stated that the victims were targeted because the group believed they were spies.""",1,1,1,0,,.,0,1,0,6,Hostage Taking (Kidnapping),,.,,.,14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,Not Applicable,Suspected Spies,182,Somalia,,.,,.,,,,.,,.,,.,,,,.,Al-Shabaab,,,,,20036,,,,Al-Shabaab claimed responsibility for the incident and stated that the victims were targeted because the group believed they were spies.,0,,,-99,0,1,8,Personal claim,,,.,,,.,,13,Unknown,,.,,.,,.,,.,,.,,.,,.,,2,0,0,0,0,0,0,,.,,,1,2,0,-99,,,,0,,,,,,4,Hostage(s) killed (not during rescue attempt),0,,"""""""BBC Monitoring: Terrorism Digest: 6-7 February 2015,"""" BBC Monitoring, February 7, 2015.""","""""""Highlights: Somalia Daily Media Highlights 09 February 15,"""" OSC Summary, February 6, 2015.""",,START Primary Collection,0,0,0,0,
201502070045,2015,2,7,,0,,160,Philippines,5,Southeast Asia,Basilan,Isabela City,6.702814,121.96909,1,0,,"""02/07/2015: Assailants threw an explosive device at the Island Petroleum Corporation oil depot in Isabela City, Basilan province, Philippines. The device failed to detonate and was defused by security forces. No group claimed responsibility for the incident; however, sources attributed the attack to the Abu Sayyaf Group (ASG).""",1,1,1,0,,.,0,0,0,3,Bombing/Explosion,,.,,.,1,Business,1,Gas/Oil,Island Petroleum Corporation,Oil Depot,160,Philippines,,.,,.,,,,.,,.,,.,,,,.,Abu Sayyaf Group (ASG),,,,,276,,,,"""The specific motive is unknown; however, sources suspected that the attack may have been related to an extortion demand by the Abu Sayyaf Group (ASG).""",0,,,-99,0,0,,.,,,.,,,.,,6,Explosives/Bombs/Dynamite,14,Time Fuse,,.,,.,,.,,.,,.,,.,A time fuse explosive device containing a kilogram of ammonium nitrate and hidden in a plastic bag were used in the attack.,0,0,0,0,0,0,0,,.,,,0,,,,,,,,,,,,,,.,,,"""""""Cops foil Abu Sayyaf plan to blow up oil depot,"""" Philippine Star, February 7, 2015.""",,,START Primary Collection,0,0,0,0,
201502090097,2015,2,9,,0,,75,Germany,8,Western Europe,Schleswig-Holstein,Escheburg,53.466555,10.309066,1,0,,"""02/09/2015: An assailant set fire to a refugee hostel in Escheburg city, Schleswig-Holstein state, Germany. There were no reported casualties in the attack. An unidentified individual claimed responsibility for the incident and stated that he carried out the attack in order to stop Iraqi refugees from moving into the targeted refugee hostel.""",1,1,1,0,,.,0,1,0,7,Facility/Infrastructure Attack,,.,,.,13,Other,65,Refugee Camp,Unknown,Refugee Hostel,95,Iraq,,.,,.,,,,.,,.,,.,,,,.,Unaffiliated Individual(s),,,,,20202,,,,An unidentified individual claimed responsibility for the incident and sated that he carried out the attack in order to stop Iraqi refugees from moving into the targeted refugee hostel.,0,,,1,1,1,8,Personal claim,,,.,,,.,,8,Incendiary,18,Arson/Fire,,.,,.,,.,,.,,.,,.,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A refugee hostel was damaged in this attack.,0,,,,,,,,,,,,,,.,,,"""""""Germany Sees Rising Number of Attacks on Refugee Homes,"""" Spiegel Online, July 18, 2015.""",,,START Primary Collection,-9,-9,1,1,
201502120007,2015,2,12,,0,,113,Libya,10,Middle East & North Africa,Sirte,Zahrah,29.3715,18.009662,1,0,,"""02/12/2015: Assailants attacked the Zahrah oilfield in Sirte district, Libya. The outcome of the attack is unknown. No group claimed responsibility for the incident; however, sources attributed the attack to the Tripoli Province of the Islamic State.""",1,1,1,0,,.,0,1,0,2,Armed Assault,,.,,.,1,Business,1,Gas/Oil,Waha Oil Company,Zahrah Oilfield,113,Libya,,.,,.,,,,.,,.,,.,,,,.,Tripoli Province of the Islamic State,,,,,40345,,,,,0,,,-99,0,0,,.,,,.,,,.,,5,Firearms,5,Unknown Gun Type,,.,,.,,.,,.,,.,,.,,0,0,0,0,0,0,-9,,.,,It is unknown if property was damaged in this attack.,0,,,,,,,,,,,,,,.,,,"""""""Libya: Islamic State seizes Sirte hospital,"""" Libya Herald, February 13, 2015.""",,,START Primary Collection,0,0,0,0,
201502120037,2015,2,12,2015-02-12 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Saladin,Tikrit,34.599779,43.683333,1,0,,"""02/12/2015: An explosives-laden vehicle detonated targeting volunteer fighters at the Hittin power plant in Tikrit city, Saladin governorate, Iraq. This was one of three coordinated attacks in the area on the same day. The blasts resulted in an unknown number of casualties. No group claimed responsibility for the incidents; however, sources attributed the attacks to the Islamic State of Iraq and the Levant (ISIL).""",1,1,1,0,,.,1,1,0,3,Bombing/Explosion,,.,,.,21,Utilities,107,Electricity,Hittin Power Plant,Power Plant,95,Iraq,17,Terrorists/Non-State Militia,94,Non-State Militia,Iraqi Volunteer Forces,Volunteers,95,Iraq,,.,,.,,,,.,Islamic State of Iraq and the Levant (ISIL),,,,,40151,,,,,0,,,-99,0,0,,.,,,.,,,.,,6,Explosives/Bombs/Dynamite,15,Vehicle,,.,,.,,.,,.,,.,,.,,,0,0,,0,0,1,4,Unknown,-99,A power plant was damaged in this attack.,0,,,,,,,,,,,,,,.,,,"""""""Iraq: Security Roundup 1200 GMT 12 February 2015,"""" OSC Summary, February 12, 2015.""",,,START Primary Collection,-9,-9,0,-9,"""201502120038, 201502120039"""
201502120038,2015,2,12,2015-02-12 00:00:00,0,,95,Iraq,10,Middle East & North Africa,Saladin,Tikrit,34.599779,43.683333,1,0,,"""02/12/2015: An explosives-laden vehicle detonated targeting volunteer fighters at the Al-Sandibad school in Tikrit city, Saladin governorate, Iraq. This was one of three coordinated attacks in the area on the same day. The blasts resulted in an unknown number of casualties. No group claimed responsibility for the incidents; however, sources attributed the attacks to the Islamic State of Iraq and the Levant (ISIL).""",1,1,1,0,,.,1,1,0,3,Bombing/Explosion,,.,,.,8,Educational Institution,49,School/University/Educational Building,Al-Sandibad School,School,95,Iraq,17,Terrorists/Non-State Militia,94,Non-State Militia,Iraqi Volunteer Forces,Volunteers,95,Iraq,,.,,.,,,,.,Islamic State of Iraq and the Levant (ISIL),,,,,40151,,,,,0,,,-99,0,0,,.,,,.,,,.,,6,Explosives/Bombs/Dynamite,15,Vehicle,,.,,.,,.,,.,,.,,.,,,0,0,,0,0,1,3,Minor (likely < $1 million),-99,A school building was damaged in this attack.,0,,,,,,,,,,,,,,.,,,"""""""Iraq: Security Roundup 1200 GMT 12 February 2015,"""" OSC Summary, February 12, 2015.""",,,START Primary Collection,-9,-9,0,-9,"""201502120037, 201502120039"""
201502120087,2015,2,12,,0,,92,India,6,South Asia,Assam,Sivasagar,26.983602,94.636591,1,0,,"""02/12/2015: An explosive device planted on railway tracks detonated in Sivasagar, Assam state, India. No casualties were reported. This was one of two attacks in this area on the same day. No group claimed responsibility for the incident; however, sources attributed the attack to the United Liberation Front of Assam (ULFA).""",1,1,1,0,,.,1,1,0,3,Bombing/Explosion,,.,,.,19,Transportation,100,Train/Train Tracks/Trolley,Indian Railways,Railway Tracks,92,India,,.,,.,,,,.,,.,,.,,,,.,United Liberation Front of Assam (ULFA),,,,,1079,,,,,0,,,-99,0,0,,.,,,.,,,.,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,.,,.,,.,,.,,.,,.,,0,0,0,0,0,0,1,4,Unknown,-99,A train railway tracks were damaged in this attack.,0,,,,,,,,,,,,,,.,,,"""""""Twin Blasts in Assam Ahead of Manmohan Singh's Visit,"""" International Business Times India, February 13, 2015.""",,,START Primary Collection,0,0,0,0,201502120086
201502120092,2015,2,12,,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.356566,43.262783,1,0,,"""02/12/2015: Security forces identified and killed two suicide bombers in eastern Mosul city, Nineveh governorate, Iraq. A third suicide bomber fled before being captured or killed. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).""",1,1,1,0,,.,0,0,1,3,Bombing/Explosion,,.,,.,20,Unknown,,.,Unknown,Unknown,95,Iraq,,.,,.,,,,.,,.,,.,,,,.,Islamic State of Iraq and the Levant (ISIL),,,,,40151,,,,,0,,,3,0,0,,.,,,.,,,.,,6,Explosives/Bombs/Dynamite,13,Suicide (carried bodily by human being),,.,,.,,.,,.,,.,,.,,2,0,2,0,0,0,0,,.,,,0,,,,,,,,,,,,,,.,,,"""""""32 ISIL militants killed across Iraq,"""" Anadolu Agency (AA), February 12, 2015.""",,,START Primary Collection,-9,-9,0,-9,
201502140071,2015,2,14,,0,,19,Bangladesh,6,South Asia,Dhaka,Dhaka,23.733607,90.406791,1,0,The incident occurred in the Hazaripara area of the city.,"""02/14/2015: An assailant detonated an explosive device in front of a gasoline pump in Hazaripara area, Dhaka city, Dhaka division, Bangladesh. No casualties were reported. No group claimed responsibility for the incident; however, sources attributed the attack to the Bangladesh Nationalist Party (BNP).""",1,1,1,0,,.,0,1,0,3,Bombing/Explosion,,.,,.,1,Business,1,Gas/Oil,Unknown,Gas Pump,19,Bangladesh,,.,,.,,,,.,,.,,.,,,,.,Bangladesh Nationalist Party (BNP),,,,,315,,,,"""The specific motive is unknown; however, sources noted that the attack may have been part of a larger trend of violence related to Bangladesh's nationwide hartal, which began on January 6, 2015.""",0,,,1,1,0,,.,,,.,,,.,,6,Explosives/Bombs/Dynamite,17,Other Explosive Type,,.,,.,,.,,.,,.,,.,A crude bomb was used in the attack.,0,0,0,0,0,0,-9,,.,,It is unknown if a gas pump was damaged in this attack.,0,,,,,,,,,,,,,,.,,,"""""""Day 40 of blockade sees derailment,"""" Dhaka Tribune, February 14, 2015.""",,,START Primary Collection,0,0,0,0,
201502160008,2015,2,16,,0,,182,Somalia,11,Sub-Saharan Africa,Banaadir,Mogadishu,2.032623,45.340469,1,0,,"""02/16/2015: Assailants opened fire on Aden Adde International Airport officials in Mogadishu city, Banaadir region, Somalia. Three officials were killed and two others were wounded in the attack. Al-Shabaab claimed responsibility for the incident.""",1,1,1,0,,.,0,1,0,2,Armed Assault,,.,,.,6,Airports & Aircraft,43,Airline Officer/Personnel,Aden Adde International Airport,"""Officials: Abukar Addan, Muhammad Ahmad Harun, Muhammad Kediye Jum'ale""",182,Somalia,,.,,.,,,,.,,.,,.,,,,.,Al-Shabaab,,,,,20036,,,,,0,,,-99,0,1,7,"""Posted to website, blog, etc.""",,,.,,,.,,5,Firearms,5,Unknown Gun Type,,.,,.,,.,,.,,.,,.,,3,0,0,2,0,0,1,3,Minor (likely < $1 million),-99,A vehicle was damaged in this attack.,0,,,,,,,,,,,,,,.,,"""Casualty numbers for this incident conflict across sources. Following GTD protocol, the lowest reliable estimates are reported here.""","""""""Somalia: Al-Shabaab Militants Kill Three Civilians in Mogadishu,"""" Africa Review, February 16, 2015.""","""""""Somalia: Mogadishu airport staff targeted in gun attack, 4 killed,"""" Radio Garowe, February 16, 2015.""","""""""Africa Command OSINT Daily 17 February 2015,"""" OSC Summary, February 18, 2015.""",START Primary Collection,0,0,0,0,
201502160123,2015,2,16,,0,,123,Mali,11,Sub-Saharan Africa,Kidal,Adjelhoc,19.464991,0.855976,1,0,,"""02/16/2015: Assailants attacked two Tuareg civilians serving as guides for French forces in Adjelhoc, Kidal, Mali. Both civilians were killed in the attack. No group claimed responsibility for the incident; however, sources attributed it to Separatists.""",1,1,1,0,,.,0,1,0,9,Unknown,,.,,.,14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,Not Applicable,Guides,123,Mali,,.,,.,,,,.,,.,,.,,,,.,Separatists,,,,,591,,,,,0,,,-99,0,0,,.,,,.,,,.,,13,Unknown,,.,,.,,.,,.,,.,,.,,.,,2,0,0,0,0,0,0,,.,,,0,,,,,,,,,,,,,,.,,,"""""""Mali: State PAS Press Summary 17 February 2015,"""" Bamako US Embassy Public Affairs Section, February 17, 2015.""",,,START Primary Collection,-9,-9,0,-9,
201502200004,2015,2,19,,1,3/10/2015,45,Colombia,3,South America,Norte de Santander,El Carmen district,8.510846,-73.447444,3,0,,"""02/19/2015: Assailants abducted four geologists in El Carmen district, Norte de Santander department, Colombia. All four hostages were released as of March 10, 2015. No group claimed responsibility for the incident; however, sources attributed the abduction to the National Liberation Army of Colombia (ELN).""",1,1,1,0,,.,0,1,0,6,Hostage Taking (Kidnapping),,.,,.,1,Business,,.,Gemi S.A.,"""Geologists: Henry Botero, John Rios, Hernan Ayala""",45,Colombia,,.,,.,,,,.,,.,,.,,,,.,National Liberation Army of Colombia (ELN),Camilo Torres Restrepo Front,,,,359,,,,,0,,,-99,0,0,,.,,,.,,,.,,13,Unknown,,.,,.,,.,,.,,.,,.,,.,,0,0,0,0,0,0,0,,.,,,1,4,0,,19,,,0,,,,,,2,Hostage(s) released by perpetrators,4,,"""""""ELN 'kidnapped 4 geologists' in north Colombia,"""" Colombia Reports, February 22, 2015.""","""""""Colombia Guerrilla Update: Police Bring Down FARC 1st-Tier Leader Alias El Becerro in Bojaya, Choco,"""" OSC Summary, March 11, 2015.""","""""""Colombia Guerrilla Update: FARC 2nd-Tier Leader Alias Oliver Dies in Clashes with Army in Narino,"""" OSC Summary, February 23, 2015.""",START Primary Collection,0,0,0,0,
201502210051,2015,2,21,,0,,200,Syria,10,Middle East & North Africa,Aleppo,Aleppo,36.193482,37.13926,1,0,The incident occurred in the Bustan Al Qasr neighborhood,"""02/21/2015: Assailants fired projectiles that landed and detonated in Bustan Al Qasr neighborhood, Aleppo city, Aleppo governorate, Syria. At least two people were killed in the blasts. This was one of two projectile attacks in Aleppo neighborhoods on the same day. Al-Nusrah Front claimed responsibility for the attack.""",1,1,1,0,,.,1,1,0,3,Bombing/Explosion,,.,,.,14,Private Citizens & Property,75,Village/City/Town/Suburb,Bustan Al Qasr Neighborhood,Neighborhood,200,Syria,,.,,.,,,,.,,.,,.,,,,.,Al-Nusrah Front,,,,,40103,,,,,0,,,-99,0,1,7,"""Posted to website, blog, etc.""",,,.,,,.,,6,Explosives/Bombs/Dynamite,11,"""Projectile (rockets, mortars, RPGs, etc.)""",,.,,.,,.,,.,,.,,.,Mortars were used in the attack.,2,0,0,0,0,0,-9,,.,,It is unknown if any property was damaged in this attack.,0,,,,,,,,,,,,,,.,,,"""""""6 killed in fresh mortar   attack   in Syria's Aleppo,"""" Philippines News Agency, February 22, 2015.""","""""""Six killed in fresh mortar attack in Syria,"""" Qatar Tribune, February 22, 2015.""","""""""Syria: Al-Nusrah Front Operational Claims Roundup, 21-28 February 2015,"""" OSC Summary, February 21, 2015.""",START Primary Collection,0,0,0,0,201502210050
201502220002,2015,2,22,,0,,113,Libya,10,Middle East & North Africa,Tripoli,Tripoli,32.893635,13.192078,1,0,,"""02/22/2015: An explosive device detonated near the gate of the Iranian Ministry of Foreign Affairs Embassy in Tripoli city, Tripoli district, Libya. There were no reported casualties in the blast. This was one of two attacks on the embassy; this first bombing was meant to draw a crowd. The Tripoli Province of the Islamic State claimed responsibility for the incidents.""",1,1,1,0,,.,1,1,0,3,Bombing/Explosion,,.,,.,7,Government (Diplomatic),46,Embassy/Consulate,Iranian Ministry of Foreign Affairs,Embassy,94,Iran,,.,,.,,,,.,,.,,.,,,,.,Tripoli Province of the Islamic State,,,,,40345,,,,,0,,,-99,0,1,7,"""Posted to website, blog, etc.""",,,.,,,.,,6,Explosives/Bombs/Dynamite,17,Other Explosive Type,,.,,.,,.,,.,,.,,.,A handmade bomb was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A building was damaged in this attack.,0,,,,,,,,,,,,,,.,,,"""""""Islamic State in Libya claims credit for bombing of empty Iranian embassy,"""" UPI, February 22, 2015.""","""""""Blast rocks Iranian Embassy in Tripoli as IS fears grow,"""" Middle East Eye, February 22, 2015.""","""""""Libya/Iran: Libya Condemns Attack on Iran's Embassy in Tripoli,"""" Thai News Service, February 27, 2015.""",START Primary Collection,0,1,1,1,201502220102
201502260028,2015,2,26,,1,3/1/2015,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.211645,34.110425,1,0,,"""02/26/2015: Assailants abducted Ibrahim Awad, the head of a water distribution company, in Sheikh Zuweid town, North Sinai governorate, Egypt. Awad's body was found on March 1, 2015. No group claimed responsibility for the incident; however, sources attributed the abduction to the Sinai Province of the Islamic State.""",1,1,1,0,,.,0,1,0,6,Hostage Taking (Kidnapping),,.,,.,1,Business,,.,Unknown,Head of Water Distribution Company: Ibrahim Awad,60,Egypt,,.,,.,,,,.,,.,,.,,,,.,Sinai Province of the Islamic State,,,,,40394,,,,,0,,,-99,0,0,,.,,,.,,,.,,5,Firearms,5,Unknown Gun Type,,.,,.,,.,,.,,.,,.,,1,0,0,0,0,0,0,,.,,,1,1,0,,3,,,0,,,,,,4,Hostage(s) killed (not during rescue attempt),0,,"""""""Sources: 38 suspected   militants   killed in Egypt's North Sinai,"""" Egypt Independent, February 26, 2015.""","""""""Hosted Product: Sinai Weekly Summary 16 February - 10 March 2015,"""" Israeli Government, March 12, 2015.""","""""""North Sinai water manager kidnapped,"""" Ahram Online, February 26, 2015.""",START Primary Collection,0,0,0,0,
201502270016,2015,2,27,,0,,4,Afghanistan,6,South Asia,Ghazni,Andar district,33.316667,68.45,3,0,,"""02/27/2015: Assailants set fire to a mosque in Andar district, Ghazni province, Afghanistan. There were no reported casualties in the attack. No group claimed responsibility for the incident; however, sources attributed it to the Taliban, who denied involvement.""",1,1,1,0,,.,0,1,0,7,Facility/Infrastructure Attack,,.,,.,15,Religious Figures/Institutions,86,Place of Worship,Unknown,Mosque,4,Afghanistan,,.,,.,,,,.,,.,,.,,,,.,Taliban,,,,,652,,,,,1,,,-99,0,0,,.,,,.,,,.,,8,Incendiary,18,Arson/Fire,,.,,.,,.,,.,,.,,.,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A mosque was damaged in this attack.,0,,,,,,,,,,,,,,.,,,"""""""Afghanistan: Some Ghazni Residents Protest Against Burning Mosque By Taliban,"""" Pajhwok Afghan News, March 1, 2015.""","""""""Program Summary: Kandahar Hewad TV Pashto 0730 GMT 28 February 2015,"""" Hewad TV, February 28, 2015.""",,START Primary Collection,0,0,0,0,
